Gender,Height,Weight,IMC,Clasificación_IMC
Male,167.86905053573216,73.11605147836696,25.94606261318172,Sobrepeso
Male,171.47621664991306,74.68858448473546,25.40074431075365,Sobrepeso
Male,178.06615708809903,85.69364533099268,27.026253464590944,Sobrepeso
Male,173.35966455980267,84.84916997708282,28.232639473711018,Sobrepeso
Male,183.31868115412516,94.83287106691118,28.219248938918707,Sobrepeso
Male,175.7168383519486,87.09616642820218,28.20799895442376,Sobrepeso
Male,185.0907147739769,95.86326581741415,27.98227079375363,Sobrepeso
Male,164.54776076408726,75.12010874325914,27.744203080101503,Sobrepeso
Male,178.26621671420858,91.20461347461925,28.699789524324988,Sobrepeso
Male,173.96828364246608,78.66372102153544,25.991678617619584,Sobrepeso
Male,171.02031043778115,82.28507206266674,28.13362361398938,Sobrepeso
Male,170.15699796960894,76.9916661750951,26.59157668877251,Sobrepeso
Male,168.90885674663477,74.07589556504165,25.96402782470777,Sobrepeso
Male,173.61676388185296,86.0510335482185,28.547808645243684,Sobrepeso
Male,179.7671260388094,87.14629375744303,26.96673522603912,Sobrepeso
Male,180.88844612045608,89.90123773149449,27.47539943353641,Sobrepeso
Male,177.8339479866312,95.03954411412165,30.052112378709662,Obesidad
Male,181.3640828407276,90.15585187217076,27.40888403049626,Sobrepeso
Male,176.66209294087304,89.84728729346384,28.78844629068168,Sobrepeso
Male,187.49907777673553,88.58225936436264,25.196979415820113,Sobrepeso
Male,170.172082190715,74.81696269301659,25.835891244657308,Sobrepeso
Male,181.40290336845038,81.5848271898864,24.792534746590267,Peso Normal
Male,165.80942253087093,70.42034882345507,25.61413879177562,Sobrepeso
Male,173.41644634454013,83.69651971522318,27.830873328930863,Sobrepeso
Male,184.8240396637097,100.09779418432065,29.302696746536757,Sobrepeso
Male,172.97242469288085,83.14915394611253,27.790994479296295,Sobrepeso
Male,174.99763342330976,89.10874364478228,29.097519602087466,Sobrepeso
Male,175.99535530679523,83.73109116013742,27.03238336541253,Sobrepeso
Male,179.12899028957952,94.13523528930341,29.33732126275197,Sobrepeso
Male,176.94586207535545,80.37692367463504,25.671459368000647,Sobrepeso
Male,171.6919827721059,73.98448493815755,25.098087124068496,Sobrepeso
Male,184.17062576546343,98.0748594332957,28.914585231173678,Sobrepeso
Male,180.98258343367382,92.83009475385514,28.341003730571888,Sobrepeso
Male,182.39533469899166,91.13596374059317,27.394434448796872,Sobrepeso
Male,183.5027203172998,100.19927560392696,29.756343825592626,Sobrepeso
Male,168.94207425877414,89.108085051696,31.220615913068645,Obesidad
Male,167.71374637223823,76.4941223072169,27.195105337815917,Sobrepeso
Male,171.6459710145469,82.29642715878188,27.93275379044591,Sobrepeso
Male,173.34628424812547,90.10998495147659,29.987747373634832,Obesidad
Male,187.51836258668223,107.91712805365381,30.69041598305499,Obesidad
Male,177.29825947564564,78.49012935038081,24.96928465490107,Sobrepeso
Male,167.53732757364295,72.884939116516,25.96657250417693,Sobrepeso
Male,180.54070464239254,85.54877526710153,26.24602451591393,Sobrepeso
Male,169.15433920450758,94.50394004877316,33.02810294510769,Obesidad
Male,175.13689913577448,87.74062224900251,28.605226958092008,Sobrepeso
Male,173.34093295245825,78.9747642258749,26.283674406113068,Sobrepeso
Male,183.68473581202682,89.52481313478437,26.53366778504734,Sobrepeso
Male,182.41116794180826,91.45352147144179,27.48511666840507,Sobrepeso
Male,165.70210577785005,82.10558296604319,29.903128968282534,Obesidad
Male,179.42694643045218,82.60930266003234,25.659821077284178,Sobrepeso
Male,164.4190910170277,80.5349254947337,29.790636025930855,Sobrepeso
Male,170.44302000331504,74.83115000092519,25.758702197920947,Sobrepeso
Male,165.39841161563606,75.16795635253501,27.4770480901084,Sobrepeso
Male,182.12113441846498,87.58596782982502,26.40668225066018,Sobrepeso
Male,169.7555106430556,81.95676565888498,28.440488284866,Sobrepeso
Male,168.83703916425623,78.36877853054426,27.49208151084034,Sobrepeso
Male,176.3052766003339,80.49925175687932,25.89770161840135,Sobrepeso
Male,177.93253078529222,91.0897726953935,28.771261648824574,Sobrepeso
Male,169.52875581598627,76.08542017797262,26.47370309565147,Sobrepeso
Male,168.33679595315257,70.03262023486185,24.713955596990026,Peso Normal
Male,173.5542579020041,80.73244901689431,26.80264049248103,Sobrepeso
Male,177.99275601589463,83.43319400473975,26.335054066384,Sobrepeso
Male,174.5817898977854,81.28585550806041,26.66963655739401,Sobrepeso
Male,171.59237020516503,71.92517053412652,24.427833652394312,Peso Normal
Male,168.284226638376,75.52466992498535,26.668710281269743,Sobrepeso
Male,175.72279480866203,78.01042029536235,25.263668488015682,Sobrepeso
Male,171.72712655176483,79.09019821346939,26.819140642929423,Sobrepeso
Male,176.00355457559223,85.15978964241154,27.49107370072679,Sobrepeso
Male,173.20433737956765,91.39332783214566,30.464704112530324,Obesidad
Male,181.88199792918212,92.95325328915675,28.098631059470005,Sobrepeso
Male,175.760018076242,81.05033439450234,26.2370277013864,Sobrepeso
Male,170.84538088681722,74.39563230832704,25.48830507143725,Sobrepeso
Male,187.1603912359995,101.27348784141618,28.911317197231387,Sobrepeso
Male,176.62452611852882,92.06026405754699,29.510067096540507,Sobrepeso
Male,173.51136199732946,85.90659881838799,28.53452761499886,Sobrepeso
Male,172.05696720475584,80.81673864594755,27.299632053212964,Sobrepeso
Male,182.13263700679425,101.28679207009273,30.53354751292648,Obesidad
Male,161.62595209361822,75.76288511056204,29.00242498625291,Sobrepeso
Male,174.55184407744372,81.85915041112813,26.86694895859258,Sobrepeso
Male,170.0513277914747,74.58828094113842,25.793515821065096,Sobrepeso
Male,159.27575392770365,68.02501915883728,26.81447718977875,Sobrepeso
Male,183.53635866594223,87.50255362572868,25.976252979796477,Sobrepeso
Male,180.1079787791757,91.57296673859076,28.229382577513398,Sobrepeso
Male,171.72900274827228,81.58669764235906,27.665088180735808,Sobrepeso
Male,179.83595974746328,89.11618817029998,27.55519748067258,Sobrepeso
Male,176.03411337448668,85.07192779609676,27.453176355955055,Sobrepeso
Male,168.25696178653445,77.87864368816057,27.508841066207214,Sobrepeso
Male,171.43017016227572,86.9534071333329,29.5877602792183,Sobrepeso
Male,167.14787066005033,75.22852703005063,26.926559255245056,Sobrepeso
Male,181.4670123803187,84.21513416257322,25.573770676434425,Sobrepeso
Male,173.89959078867784,80.86719855666954,26.740854331539296,Sobrepeso
Male,162.5293284966492,68.48288981465079,25.92498991823402,Sobrepeso
Male,180.34482012204785,95.22226167348917,29.277308327931596,Sobrepeso
Male,173.07489944908338,78.99658678686649,26.37182293466175,Sobrepeso
Male,173.72431663022735,81.59166498180188,27.034887803302006,Sobrepeso
Male,172.96439815234191,76.08876129279635,25.433555324655806,Sobrepeso
Male,173.0770995040391,83.02759358750295,27.716809303293918,Sobrepeso
Male,174.90462938420796,76.90961745221743,25.140739153446553,Sobrepeso
Male,168.01808545726598,78.66721926539067,27.866455749272014,Sobrepeso
Male,168.16332141451562,82.05005485439513,29.014582289245332,Sobrepeso
Male,171.27758534530702,83.23818387143952,28.37406325815214,Sobrepeso
Male,176.4566093193674,93.42993222786886,30.006142965074176,Obesidad
Male,179.11028362363936,83.35199570062404,25.98214244480227,Sobrepeso
Male,181.19947514148774,91.60494350771687,27.900053783677134,Sobrepeso
Male,180.34493970907866,98.03034601190538,30.140649979912624,Obesidad
Male,168.15396317393342,72.29817572777327,25.56896354533538,Sobrepeso
Male,184.2599998952873,95.40691953522285,28.10073895685417,Sobrepeso
Male,171.3975534654244,81.0198546857534,27.57923547538633,Sobrepeso
Male,165.99004281175817,66.5599982892187,24.157346477241365,Peso Normal
Male,179.94391854905604,88.87546249622903,27.447799107997774,Sobrepeso
Male,177.64372715865045,77.19040588274811,24.460400937688032,Peso Normal
Male,164.43913132680018,76.9537217169379,28.45897673967982,Sobrepeso
Male,176.04334331619975,89.98298840717511,29.034957632050887,Sobrepeso
Male,174.84969566407588,81.60470113135456,26.6922643386484,Sobrepeso
Male,157.32080109991458,66.79763008761515,26.989121967271846,Sobrepeso
Male,174.22707225919999,80.27864043460681,26.446532086024803,Sobrepeso
Male,165.6551819683161,84.1267050637788,30.656588735229228,Obesidad
Male,163.40746619174064,80.5097687905018,30.151212931158064,Obesidad
Male,174.6222230224191,77.03238513772254,25.262383262804605,Sobrepeso
Male,184.12372471703657,90.07506967252283,26.569605310258808,Sobrepeso
Male,170.77418453236794,92.23808709235594,31.627571573971263,Obesidad
Male,170.84955630188296,87.6419905896372,30.025104145677975,Obesidad
Male,165.40100087926066,80.80058605356176,29.535086306799464,Sobrepeso
Male,168.3075628969345,73.83551679570014,26.065019616979175,Sobrepeso
Male,171.96226633545336,72.25108691556218,24.433071421493786,Peso Normal
Male,166.44796775540533,78.06967498658095,28.178987040567137,Sobrepeso
Male,177.46718331537843,91.55166782469817,29.069003724588626,Sobrepeso
Male,173.94396342642182,77.27045386552754,25.53846205092891,Sobrepeso
Male,183.42346689812754,93.16315233934935,27.690728378484838,Sobrepeso
Male,173.17601304294362,77.01437329710313,25.680076432960224,Sobrepeso
Male,182.83226461889106,90.91676055734996,27.198081813655815,Sobrepeso
Male,167.80544730113522,81.00652083964343,28.767880790943522,Sobrepeso
Male,169.30665699133897,76.20981977706812,26.58660391559529,Sobrepeso
Male,171.7025374560371,80.63342862959279,27.35027518227295,Sobrepeso
Male,173.34469799833073,87.66918402520025,29.176005964084833,Sobrepeso
Male,164.6138984594212,73.65406059780288,27.18089133993707,Sobrepeso
Male,171.43023440539514,83.18143567337022,28.30424493876369,Sobrepeso
Male,173.17905599543812,82.12559637267655,27.38342711325002,Sobrepeso
Male,176.66559765337107,95.64976103254935,30.646431733723517,Obesidad
Male,168.66171415763515,75.1005466315252,26.400373940429734,Sobrepeso
Male,169.14407907130675,88.9713676626507,31.098301299203538,Obesidad
Male,182.71715192043442,91.64664207750924,27.450984392506196,Sobrepeso
Male,173.44908598881977,77.2982467835312,25.69363867834224,Sobrepeso
Male,177.68684603571606,91.60203590585903,29.013128994407538,Sobrepeso
Male,182.50186802932285,87.7187890972927,26.336496418815127,Sobrepeso
Male,167.01896654731118,81.58110196394914,29.245428104171808,Sobrepeso
Male,170.2609042806163,70.98258259569944,24.48623003442334,Peso Normal
Male,194.8429805389624,106.61018569341141,28.082073453319417,Sobrepeso
Male,184.33064828309134,104.58041417345929,30.779053213273055,Obesidad
Male,177.11116443931243,92.48543793657527,29.483665854811463,Sobrepeso
Male,184.91002897164842,98.98121178428363,28.948884471668833,Sobrepeso
Male,184.24995934273218,101.00005056777947,29.751357722362865,Sobrepeso
Male,183.62864819641894,94.56253136903679,28.04388743227026,Sobrepeso
Male,170.82344503229407,82.00026197600687,28.100903762861076,Sobrepeso
Male,192.89892935504406,105.19921052574422,28.27176005348793,Sobrepeso
Male,168.4432290736113,77.38000928531686,27.272293427941364,Sobrepeso
Male,180.73637586471077,85.39842640074389,26.14319902436575,Sobrepeso
Male,180.82819380884717,88.93194113627405,27.19728066681138,Sobrepeso
Male,183.38168049819708,97.34246895103414,28.946126837036054,Sobrepeso
Male,190.85768644218604,101.66097648091778,27.908401791776182,Sobrepeso
Male,163.6052845736916,71.93034599070977,26.873083037393204,Sobrepeso
Male,164.4254378695166,75.52357363954377,27.934732545557413,Sobrepeso
Male,161.0730513304047,72.63850212139792,27.9976195749954,Sobrepeso
Male,172.33560969326425,79.91049751680481,26.906287885900163,Sobrepeso
Male,167.466733465152,79.14513377834484,28.22065692008412,Sobrepeso
Male,180.2550381083102,87.95443660320107,27.069667852570987,Sobrepeso
Male,171.6550980843255,84.81789686935129,28.78552050995313,Sobrepeso
Male,174.21674691226855,78.74166434436758,25.943274450953055,Sobrepeso
Male,178.62487374814202,87.70045298140788,27.48640661522088,Sobrepeso
Male,183.88198022897305,94.545133007667,27.96152366653917,Sobrepeso
Male,179.88497605489505,93.45491046661911,28.881007568836218,Sobrepeso
Male,167.39438520300556,78.2787441602793,27.935861974558904,Sobrepeso
Male,189.98025255544158,105.52155764833972,29.236425375739852,Sobrepeso
Male,171.90953434701353,80.39471207556763,27.203673656930157,Sobrepeso
Male,170.5761454325755,79.67193350764032,27.38222686650418,Sobrepeso
Male,182.30809671109387,96.44549898929293,29.018171976976422,Sobrepeso
Male,164.24968914021466,75.7358951851574,28.07324723993754,Sobrepeso
Male,173.03183164043477,89.09200745347404,29.75683484631765,Sobrepeso
Male,169.6387951884011,75.03828802361522,26.075494817307078,Sobrepeso
Male,169.6868585853399,80.08884277121926,27.81477807293277,Sobrepeso
Male,172.4304750469896,79.2207657308137,26.64470931018698,Sobrepeso
Male,175.70088537487774,88.55818139074047,28.6867130665483,Sobrepeso
Male,178.37130524900368,93.29681578104271,29.32356989868766,Sobrepeso
Male,164.7337299109869,71.82241152317484,26.466402885190796,Sobrepeso
Male,172.2655769097182,76.69379270496759,25.844206914711272,Sobrepeso
Male,161.1382285663997,61.53242004573582,23.69773430904996,Peso Normal
Male,182.49502451367593,98.95448288308464,29.712104690187537,Sobrepeso
Male,169.48930706359923,70.71478475051101,24.616460943906755,Peso Normal
Male,182.79949635623316,91.41156905704038,27.355910480370444,Sobrepeso
Male,193.09422258928458,107.01417370175515,28.70137763206305,Sobrepeso
Male,181.54929725780758,88.6285281922152,26.889603159822414,Sobrepeso
Male,171.11931395796626,80.12075070484686,27.36194395480923,Sobrepeso
Male,179.21031914925675,90.01998108302018,28.02934123771023,Sobrepeso
Male,177.4624372548759,84.23970465145788,26.74877834401126,Sobrepeso
Male,172.58682790709275,80.44353414342035,27.00696919488098,Sobrepeso
Male,188.225579513831,97.86687544077701,27.6234829961209,Sobrepeso
Male,175.68630420081888,84.83187366942974,27.484209188057424,Sobrepeso
Male,169.05536057466819,77.83089162305043,27.23291390032636,Sobrepeso
Male,169.4220766748738,78.39875467935036,27.312984779140688,Sobrepeso
Male,170.8050049841313,76.3305918927747,26.16359665438815,Sobrepeso
Male,175.3905191318934,74.30766321371598,24.155797319277767,Peso Normal
Male,179.50877782889623,86.19310955681088,26.748606923028035,Sobrepeso
Male,166.36744760837834,71.15495511732212,25.708008895921843,Sobrepeso
Male,165.575540968048,78.29291963718043,28.558153489326845,Sobrepeso
Male,171.6230832354498,76.68607017463084,26.035449665732543,Sobrepeso
Male,187.49107964811412,104.94962588591422,29.855178694992386,Sobrepeso
Male,181.88067308945793,94.00715825075302,28.417627623403124,Sobrepeso
Male,172.0208630593003,78.08712023776701,26.388649350818067,Sobrepeso
Male,173.30707515854988,90.64027241709331,30.177872291823135,Obesidad
Male,167.46073114358745,76.24446625779052,27.18831935174042,Sobrepeso
Male,181.73317910254553,89.72939473146077,27.168539363917226,Sobrepeso
Male,175.67752804997272,89.30877896394391,28.937547946879818,Sobrepeso
Male,174.23805468285533,81.74715768018152,26.926917144194697,Sobrepeso
Male,180.4860776498944,85.78967496884017,26.33586629369444,Sobrepeso
Male,161.65591133700772,71.85927719460165,27.497908592561622,Sobrepeso
Male,180.80343670491771,94.76565747125092,28.989292580355542,Sobrepeso
Male,167.9668298514167,84.8857146550939,30.087600796140553,Obesidad
Male,165.2457277123484,71.4781302849353,26.176567881209756,Sobrepeso
Male,172.95209087146984,82.39246708912991,27.54456218765624,Sobrepeso
Male,180.32258550357938,92.87145524664302,28.561564921624147,Sobrepeso
Male,188.52178418916725,104.83880503330403,29.498435261638075,Sobrepeso
Male,176.09088017615477,84.48533360566536,27.246303803422016,Sobrepeso
Male,164.92560917297385,82.14273051723886,30.199026377661614,Obesidad
Male,173.60097947894073,90.22896500947719,29.939299400343096,Obesidad
Male,180.1599777145523,92.2472151510442,28.42082138400687,Sobrepeso
Male,156.1536353720485,73.041353741536,29.954675209451366,Obesidad
Male,173.966664305037,86.09479243015856,28.447546162099894,Sobrepeso
Male,183.00672027187926,90.81040138796662,27.114494948024767,Sobrepeso
Male,184.2050342454728,100.63512327872587,29.658323142657014,Sobrepeso
Male,180.93413493906073,97.09597075179859,29.65925182079863,Sobrepeso
Male,183.53815257310015,91.49015123428424,27.159491443661654,Sobrepeso
Male,171.61520135759534,84.90656817483183,28.829013340441577,Sobrepeso
Male,183.55972176724921,89.14328676422467,26.45658964564988,Sobrepeso
Male,159.00462991378436,68.81929744598654,27.220161278841722,Sobrepeso
Male,168.2405507211095,75.88482134167374,26.809798716058914,Sobrepeso
Male,176.91211102741676,90.19390973998527,28.817883649614465,Sobrepeso
Male,175.98624037167713,81.09750864821551,26.18484972049947,Sobrepeso
Male,179.64220799287025,87.78785644579386,27.20305477965088,Sobrepeso
Male,174.82468199837564,89.69233181488326,29.34606134357906,Sobrepeso
Male,167.676647713091,83.67040201142527,29.759572634759298,Sobrepeso
Male,168.69380043338933,70.39510687901569,24.736840447806816,Peso Normal
Male,169.20368595495,73.02467866965462,25.506449885933677,Sobrepeso
Male,172.80844732654316,85.76719916733613,28.720453399805276,Sobrepeso
Male,179.0760910320003,78.46496462730278,24.468118305947872,Peso Normal
Male,175.6606329124405,88.85652134836562,28.796547402306672,Sobrepeso
Male,179.81935743860063,97.86086615480988,30.2646860031706,Obesidad
Male,165.5937178932874,75.61713076073985,27.576076827750715,Sobrepeso
Male,189.95571437049497,108.61911022591968,30.10242723265551,Obesidad
Male,180.5099419414459,83.58759167590482,25.65308259641246,Sobrepeso
Male,176.10886237632317,90.71109304406659,29.24812140950457,Sobrepeso
Male,177.54397803458167,86.82305674394412,27.543757046982208,Sobrepeso
Male,163.63999223112654,76.70667160789866,28.645356938639047,Sobrepeso
Male,172.3444119744694,88.33455744711569,29.739675427514563,Sobrepeso
Male,171.57463649963177,83.12823329001132,28.23854889455593,Sobrepeso
Male,189.9093149861316,95.42210763147564,26.457966990298733,Sobrepeso
Male,181.4041228053666,89.83048635260384,27.297912964865546,Sobrepeso
Male,170.48567474096475,78.31905008142417,26.945833742299026,Sobrepeso
Male,177.44335329654783,89.3897637863583,28.39019120260766,Sobrepeso
Male,173.81426601418266,86.41191138746998,28.60241963211063,Sobrepeso
Male,172.55104582183918,83.71289069269606,28.11623386864254,Sobrepeso
Male,173.97817161439164,81.61472539297286,26.963669725803555,Sobrepeso
Male,165.7201242630609,72.34938445982279,26.344159066579294,Sobrepeso
Male,178.2707941993546,89.75882933141935,28.24338727630702,Sobrepeso
Male,180.60449823790796,98.55175476111047,30.213931183804544,Obesidad
Male,173.85684949937928,85.23330516812656,28.198481303113013,Sobrepeso
Male,166.16826513308902,80.22304507681531,29.053801925892184,Sobrepeso
Male,171.96000180884448,83.98174328774924,28.400762718470332,Sobrepeso
Male,188.52658017778455,101.29074061778697,28.498668355289514,Sobrepeso
Male,180.76480451196767,93.86768098977295,28.726871850953323,Sobrepeso
Male,170.7661606004735,77.57191612107927,26.601179328175355,Sobrepeso
Male,172.41662035189896,79.4796820543199,26.73608819694238,Sobrepeso
Male,171.13599368994835,78.61220893918967,26.84153064630577,Sobrepeso
Male,174.65356719972505,82.15729257270239,26.933401078899042,Sobrepeso
Male,182.13139215245008,91.90182531005146,27.704768323876987,Sobrepeso
Male,176.2277267733612,90.65077852677665,29.189258319724914,Sobrepeso
Male,187.23998019094063,101.38448993759211,28.918405790600193,Sobrepeso
Male,179.79717611593063,95.80592457824359,29.636480914561734,Sobrepeso
Male,182.29189789172904,91.08081228215843,27.408935070903745,Sobrepeso
Male,176.1323730548859,94.71444361491588,30.530775763370045,Obesidad
Male,165.82650479192884,73.2188576796464,26.62655958942221,Sobrepeso
Male,180.14148481107156,94.27272176567372,29.050831654459053,Sobrepeso
Male,174.23552322340294,82.0236027959914,27.018761239258467,Sobrepeso
Male,174.25364293945626,80.20208548492475,26.413255289057236,Sobrepeso
Male,167.46447638609135,73.93932053047867,26.36513889111334,Sobrepeso
Male,174.04929705680976,78.59418392017092,25.944533225480722,Sobrepeso
Male,187.7799752806026,97.80352310948453,27.73677376806966,Sobrepeso
Male,180.84276206846496,95.31534129723293,29.14476408534408,Sobrepeso
Male,169.05373065733897,83.93371786636014,29.3688500857995,Sobrepeso
Male,182.2253816221032,85.25958146820501,25.675887230229126,Sobrepeso
Male,177.15186650240065,85.35745278215788,27.19881490175036,Sobrepeso
Male,169.54666147915228,81.43882264001746,28.330419237742213,Sobrepeso
Male,177.01875253316433,96.03378562960904,30.64682561625449,Obesidad
Male,178.82493275033715,89.67157411191897,28.04133286423312,Sobrepeso
Male,175.310129719066,84.49874286317215,27.493892201939044,Sobrepeso
Male,164.42000937435026,75.3443856090206,27.870294544878938,Sobrepeso
Male,163.72792820275006,73.20012049879429,27.30651415443304,Sobrepeso
Male,177.1637873608251,87.75928319577754,27.960385535414627,Sobrepeso
Male,181.67819598294938,85.85691257291363,26.01175468331489,Sobrepeso
Male,173.55290629448888,94.2495795395753,31.29072602585081,Obesidad
Male,179.74238921684426,90.41136097126622,27.984785749255728,Sobrepeso
Male,181.4043860707451,95.19002632986086,28.92649942361842,Sobrepeso
Male,176.2518042010229,81.72615304190977,26.308368350556734,Sobrepeso
Male,182.88439983320947,89.00128869343948,26.609883438880573,Sobrepeso
Male,175.74634643227168,85.92794247273528,27.820299573437634,Sobrepeso
Male,168.0625627392749,75.07610181481601,26.58029222118038,Sobrepeso
Male,170.87124320768862,82.73261106180416,28.336014919305722,Sobrepeso
Male,180.12622192498168,85.98182789079533,26.50042223312817,Sobrepeso
Male,175.56451498575294,86.01279761769797,27.905486059196125,Sobrepeso
Male,171.21892571321885,77.19742368408667,26.33293524763464,Sobrepeso
Male,185.26416856212833,98.02007668127759,28.558288360606376,Sobrepeso
Male,179.04695888782933,80.31652590331582,25.053650629022332,Sobrepeso
Male,175.28097903314318,88.92725080977564,28.944448940695427,Sobrepeso
Male,169.57575919077334,76.06760348655327,26.45283322298934,Sobrepeso
Male,175.56648587281646,81.46869299221946,26.430630062983205,Sobrepeso
Male,185.74071865726523,100.0902480592856,29.011990224987745,Sobrepeso
Male,171.4165326943602,74.52300707025478,25.362085267147826,Sobrepeso
Male,164.985898970773,71.00746272986055,26.086171163493685,Sobrepeso
Male,172.16752225042305,83.31624532343443,28.10782437948033,Sobrepeso
Male,171.86249294195937,77.24920940333199,26.153621190442983,Sobrepeso
Male,168.8500483964295,76.48797789275336,26.828154625827786,Sobrepeso
Male,185.38715831065022,95.09010812459366,27.667890378216597,Sobrepeso
Male,176.69060998408392,88.60739506557582,28.382002174905644,Sobrepeso
Male,180.34904275425305,88.14317739616041,27.0994838320187,Sobrepeso
Male,177.58571889974823,99.50353209319096,31.551675144354785,Obesidad
Male,182.11074014163682,93.05972772874516,28.060193312827103,Sobrepeso
Male,171.83084977812646,81.13973156971124,27.48092145691539,Sobrepeso
Male,173.47070859389427,82.42897511345012,27.392242959241337,Sobrepeso
Male,174.4656294112285,92.33333894537112,30.33463527376896,Obesidad
Male,175.0460599791796,74.9133943956162,24.448645082730227,Peso Normal
Male,175.1606343687962,89.78011299255836,29.26221041685186,Sobrepeso
Male,170.8079774186365,78.6002511025647,26.940622918983788,Sobrepeso
Male,175.04629364829492,83.43724546271338,27.230406141188887,Sobrepeso
Male,167.22990303918846,63.291527419653846,22.63172726256007,Peso Normal
Male,164.26453189150521,72.66023630943936,26.92831662736651,Sobrepeso
Male,168.39158021797803,74.20946656223285,26.170894387216403,Sobrepeso
Male,170.42786779789182,87.97648509563044,30.28903140210948,Obesidad
Male,170.17565592130944,86.13410100872034,29.742690977480866,Sobrepeso
Male,180.24340609271525,83.56250178358367,25.72128505065702,Sobrepeso
Male,173.78901540031518,86.54333156378232,28.6542446299422,Sobrepeso
Male,171.83742007008135,85.366322561743,28.91019931414505,Sobrepeso
Male,192.0752906219659,102.60603928654174,27.811853029279156,Sobrepeso
Male,179.19507473651248,89.75650060538328,27.952057094975924,Sobrepeso
Male,174.98273082972764,86.41539355159587,28.222841203815012,Sobrepeso
Male,173.44271107555974,79.94404027402457,26.57504364746908,Sobrepeso
Male,165.08749877838122,80.61558824772324,29.579487978869214,Sobrepeso
Male,166.5624597183889,78.78511668655021,28.398142310515894,Sobrepeso
Male,176.03746413028884,95.4646449589181,30.805790253041135,Obesidad
Male,166.88997717226914,77.15625471661671,27.701968279982374,Sobrepeso
Male,172.2221371661511,78.68001924405944,26.5269005359898,Sobrepeso
Male,175.80901417225928,83.88580323682919,27.139771699693178,Sobrepeso
Male,172.75811526259582,88.12700438611591,29.527868157901903,Sobrepeso
Male,157.29445031614483,67.6531038449129,27.343929534376553,Sobrepeso
Male,170.85656129751936,87.30320130653168,29.906586516865467,Obesidad
Male,171.8991275089421,81.53352849436911,27.592362863495737,Sobrepeso
Male,177.72609518455545,92.0171668130154,29.131742269700105,Sobrepeso
Male,165.89619230378494,74.09757871832679,26.92347917034278,Sobrepeso
Male,182.64125381904958,98.44203514064566,29.510925091145808,Sobrepeso
Male,168.23411626714815,83.08046975204134,29.354237326422528,Sobrepeso
